base_url,url
http://www.cvs.com,http://www.cvs.com/about
http://www.cvs.com,http://www.cvs.com/about/diversity/workforce-development-programs
http://www.cvs.com,http://investors.cvshealth.com/results-center
http://www.cvs.com,http://investors.cvshealth.com/financial-information
http://www.cvs.com,https://cvshealth.com/social-responsibility/health-in-action-blog/avoiding-tobacco-smoke-is-a-key-part-of-asthma-prevention
http://www.cvs.com,https://jobs.cvshealth.com/nursing-careers
http://www.cvs.com,http://www.cvs.com/social-responsibility/our-giving/foundation-giving
http://www.cvs.com,https://jobs.cvshealth.com/employment-hiring-areas
http://www.cvs.com,http://www.cvs.com/social-responsibility/our-giving/community-contacts
http://www.cvs.com,https://cvshealth.com/thought-leadership/delivering-the-right-care-at-the-right-time
http://www.cvs.com,http://investors.cvshealth.com/investor-resources/faqs
http://www.cvs.com,http://www.cvs.com/site-map
http://www.cvs.com,http://www.MinuteClinic.com
http://www.cvs.com,http://www.cvs.com/about/diversity/supplier-diversity-program
http://www.cvs.com,http://investors.cvshealth.com/investor-story/capital-allocation
http://www.cvs.com,http://www.cvs.com/thought-leadership/prescription-drug-abuse
http://www.cvs.com,https://jobs.cvshealth.com/pharmacy-careers
http://www.cvs.com,http://www.cvs.com/sites/default/files/cvs-health-cia-policy-and-procedure.pdf
http://www.cvs.com,http://www.cvscaremarkspecialtyrx.com
http://www.cvs.com,http://investors.cvshealth.com/corporate-governance/guidelines
http://www.cvs.com,https://jobs.cvshealth.com/distribution-center-careers
http://www.cvs.com,http://www.cvs.com/terms-of-use
http://www.cvs.com,https://jobs.cvshealth.com/employer-awards-recognition
http://www.cvs.com,http://investors.cvshealth.com/2016-in-review/our-solutions-reflect-evolving-health-care-needs
http://www.cvs.com,http://www.cvs.com/social-responsibility/corporate-social-responsibility/planet-in-balance-environmental-sustainability
http://www.cvs.com,http://www.cvs.com
http://www.cvs.com,https://jobs.cvshealth.com/working-at-cvs-health
http://www.cvs.com,http://investors.cvshealth.com/investor-resources
http://www.cvs.com,https://jobs.cvshealth.com/internships
http://www.cvs.com,http://www.cvs.com/content/careers-6
http://www.cvs.com,http://investors.cvshealth.com/financial-information/five-year-financial-summary
http://www.cvs.com,http://www.cvs.com/social-responsibility/corporate-social-responsibility/health-in-action-community-health
http://www.cvs.com,https://cvshealth.com/thought-leadership/cvs-health-enterprise-response-opioid-epidemic/opioid-epidemic-how-pbms-can-help-find-solutions
http://www.cvs.com,http://www.cvs.com/about/purpose-statement
http://www.cvs.com,http://investors.cvshealth.com/corporate-governance/board-of-directors
http://www.cvs.com,http://www.cvs.com/contact#prescription-help
http://www.cvs.com,http://investors.cvshealth.com/corporate-governance/documents
http://www.cvs.com,http://www.cvs.com/thought-leadership/ensuring-our-veterans-have-access-to-care
http://www.cvs.com,https://jobs.cvshealth.com/employee-benefits
http://www.cvs.com,http://www.cvs.com/social-responsibility/be-the-first/tobacco-free-generation-campus-initiative
http://www.cvs.com,https://cvshealth.com/thought-leadership/expanding-visibilty-of-patient-benfits-at-point-of-sale
http://www.cvs.com,http://investors.cvshealth.com/investor-resources/investor-alerts
http://www.cvs.com,http://www.cvs.com/social-responsibility/be-the-first
http://www.cvs.com,http://www.cvs.com/thought-leadership/managing-diabetes-cvs-health-can-help
http://www.cvs.com,https://www.youtube.com/CVSHealth
http://www.cvs.com,http://investors.cvshealth.com/corporate-governance
http://www.cvs.com,https://cvshealth.com/thought-leadership/by-the-numbers-challenge-of-complex-medication-management
http://www.cvs.com,http://www.cvs.com/newsroom/press-releases#press-release
http://www.cvs.com,https://jobs.cvshealth.com/saved-jobs
http://www.cvs.com,http://www.caremark.com
http://www.cvs.com,https://cvshealth.com/thought-leadership/biosimilars-can-increase-competition-and-reduce-costs
