base_url,url
http://www.vegweb.com,http://www.vegweb.com/community/kitchen-sink/too-young
http://www.vegweb.com,http://vegweb.com/recipes/ginger-peanut-soup
http://www.vegweb.com,http://www.vegweb.com/home
http://www.vegweb.com,http://www.vegweb.com/users/kittycat
http://www.vegweb.com,http://vegweb.com/recipes/pumpkin-bars
http://www.vegweb.com,http://vegweb.com/recipes/harvest-curry-pumpkin-bowl
http://www.vegweb.com,http://www.vegweb.com/contact
http://www.vegweb.com,http://vegweb.com/recipes/creamy-pumpkin-mushroom-casserole
http://www.vegweb.com,http://www.vegweb.com/community/dine-n-dish/why-margarine
http://www.vegweb.com,http://www.facebook.com/VegWeb
http://www.vegweb.com,http://www.vegweb.com/recipes/jamaican-me-crazy-tempeh
http://www.vegweb.com,http://www.vegweb.com/recipes
http://www.vegweb.com,http://www.vegweb.com/vegan101
http://www.vegweb.com,http://www.vegweb.com/community/lean-mean-vegan-machine/just-starting-vegan-life
http://www.vegweb.com,http://www.vegweb.com/privacy
http://www.vegweb.com,http://www.vegweb.com/vegan-tiramisu
http://www.vegweb.com,http://vegweb.com/recipes/happy-belly-crock-pot-acorn-squash-and-coconut-rice
http://www.vegweb.com,http://vegweb.com/recipes/coconut-lime-pie-w-whole-wheat-oat-crust
http://www.vegweb.com,http://www.vegweb.com/users/harrycoomp234
http://www.vegweb.com,http://www.vegweb.com/user/login
http://www.vegweb.com,http://www.vegweb.com/users/travis73
http://www.vegweb.com,http://www.vegweb.com/users/mcrubel
http://www.vegweb.com,http://www.vegweb.com/recipes/creamy-hummus
http://www.vegweb.com,http://www.vegweb.com/users/darklingglory
http://www.vegweb.com,#
http://www.vegweb.com,http://www.vegweb.com/community/happy-hour/my-account-webmistress-melissa
http://www.vegweb.com,http://www.vegweb.com/recipes/very-veggie-mac-cheeze-bake
http://www.vegweb.com,http://www.vegweb.com/users/notbuyingit
http://www.vegweb.com,http://www.vegweb.com/coconut-lime-pie
http://www.vegweb.com,http://www.vegweb.com/recipes/vegan-chili-mac
http://www.vegweb.com,http://www.vegweb.com/recipes/vegan-black-bean-chicken-enchiladas-saffron-rice-and-black-bean-puree
http://www.vegweb.com,http://www.vegweb.com/community/vegweb-o-rama/vegweb-infested-hackers
http://www.vegweb.com,http://www.vegweb.com/users/tericalvery
http://www.vegweb.com,http://www.vegweb.com/our-story
http://www.vegweb.com,http://www.vegweb.com/community/happy-hour/hi-i-am-new-veganvegetarian
http://www.vegweb.com,http://www.vegweb.com/community/happy-hour/hi-im-testing-waters
http://www.vegweb.com,http://www.vegweb.com/users/amee1122
http://www.vegweb.com,http://www.vegweb.com/users/kenziekake
http://www.vegweb.com,http://www.vegweb.com/recipes/aunties-adobo
http://www.vegweb.com,http://www.vegweb.com/users/m8r-54xi731
http://www.vegweb.com,http://www.vegweb.com/ginger-peanut-soup
http://www.vegweb.com,http://www.vegweb.com/sweet-pumpkin-bars
http://www.vegweb.com,#main-content
http://www.vegweb.com,http://www.vegweb.com/community/happy-hour/new-veggie-friends
http://www.vegweb.com,http://www.vegweb.com/community/dine-n-dish/us-beginners
http://www.vegweb.com,http://www.vegweb.com/acorn-squash-coconut-rice
http://www.vegweb.com,http://www.vegweb.com/recipes/avocado-cucumber-maki-and-sweet-potato-nigiri
http://www.vegweb.com,http://www.vegweb.com/user/register
http://www.vegweb.com,http://www.vegweb.com/recipes/spaghetti-fresh-and-sun-dried-tomato-sauce
http://www.vegweb.com,http://www.vegweb.com/blog
http://www.vegweb.com,http://www.vegweb.com/vitamix.shtml
http://www.vegweb.com,http://twitter.com/vegweb
http://www.vegweb.com,http://www.vegweb.com/community
http://www.vegweb.com,http://www.vegweb.com/creamy-corn-potato-chowder
http://www.vegweb.com,http://www.vegweb.com/home?qt-sign_in_sign_up_block=0#qt-sign_in_sign_up_block
http://www.vegweb.com,http://www.vegweb.com/community/happy-hour/41-years-old-and-not-clue-how-go-vegan
http://www.vegweb.com,http://www.vegweb.com/vegan-steak-stout-pie
http://www.vegweb.com,http://www.vegweb.com/advertising
http://www.vegweb.com,http://www.vegweb.com/users/ahtisham
http://www.vegweb.com,http://www.vegweb.com/users/skyecoo
http://www.vegweb.com,http://www.vegweb.com/users/johnz308
http://www.vegweb.com,http://www.vegweb.com/users/startaurus
http://www.vegweb.com,http://www.vegweb.com/users/pilot076
http://www.vegweb.com,http://www.vegweb.com/home?qt-sign_in_sign_up_block=1#qt-sign_in_sign_up_block
http://www.vegweb.com,http://www.vegweb.com/users/candace21
http://www.vegweb.com,http://www.vegweb.com/harvest-curry-pumpkin-bowl
http://www.vegweb.com,http://www.vegweb.com/users/saramoore13
http://www.vegweb.com,http://vegweb.com/recipes/creamy-corn-and-potato-chowder
http://www.vegweb.com,http://vegweb.com/recipes/steak-and-stout-pie
http://www.vegweb.com,http://www.vegweb.com/
http://www.vegweb.com,http://www.vegweb.com/surprise
http://www.vegweb.com,http://www.vegweb.com/creamy-pumpkin-mushroom-casserole
http://www.vegweb.com,http://vegweb.com/recipes/vegan-tiramisu
