base_url,url
http://www.cronometer.com,food.html?food=6643&name=Beverages%2C+water%2C+tap%2C+drinking
http://www.cronometer.com,food.html?food=5306&name=Spinach%2C+raw
http://www.cronometer.com,https://cronometer.com/blog/
http://www.cronometer.com,https://cronometer.com/privacy/
http://www.cronometer.com,https://forums.cronometer.com/sso
http://www.cronometer.com,food.html?food=5520&name=Lettuce%2C+cos+or+romaine%2C+raw
http://www.cronometer.com,food.html?food=5840&name=Watermelon%2C+raw
http://www.cronometer.com,food.html?food=7047&name=Dates%2C+medjool
http://www.cronometer.com,#
http://www.cronometer.com,food.html?food=5469&name=Avocados%2C+raw%2C+all+commercial+varieties
http://www.cronometer.com,http://www.shareasale.com/shareasale.cfm?merchantID=61121
http://www.cronometer.com,food.html?food=455522&name=Tomato+raw+%28includes+cherry%2C+grape%2C+roma%29
http://www.cronometer.com,food.html?food=4224&name=Carrots%2C+raw
http://www.cronometer.com,food.html?food=5756&name=Strawberries%2C+raw
http://www.cronometer.com,food.html?food=6239&name=Orange+juice%2C+raw
http://www.cronometer.com,food.html?food=6362&name=Mangos%2C+raw
http://www.cronometer.com,food.html?food=4401&name=Kale%2C+raw
http://www.cronometer.com,food.html?food=6246&name=Oranges%2C+raw%2C+navels
http://www.cronometer.com,http://itunes.apple.com/us/app/cronometer/id465173198?mt=8
http://www.cronometer.com,http://www.cronometer.com/facebook?login
http://www.cronometer.com,http://www.cronometer.com/signup/
http://www.cronometer.com,food.html?food=5828&name=Beverages%2C+coffee%2C+brewed%2C+prepared+with+tap+water
http://www.cronometer.com,https://www.facebook.com/pages/CRON-O-Meter/176038029189451
http://www.cronometer.com,food.html?food=4187&name=Celery%2C+raw
http://www.cronometer.com,food.html?food=6431&name=Tomatoes%2C+red%2C+ripe%2C+raw%2C+year+round+average
http://www.cronometer.com,http://forums.cronometer.com/sso
http://www.cronometer.com,login?op=Yahoo
http://www.cronometer.com,food.html?food=5442&name=Apples%2C+raw%2C+with+skin
http://www.cronometer.com,food.html?food=4435&name=Cucumber%2C+with+peel%2C+raw
http://www.cronometer.com,http://twitter.com/cronometer
http://www.cronometer.com,https://market.android.com/details?id=com.cronometer.android
http://www.cronometer.com,oauth2/google
http://www.cronometer.com,https://cronometer.com/help/
http://www.cronometer.com,food.html?food=5433&name=Bananas%2C+raw
http://www.cronometer.com,food.html?food=5084&name=Grapes%2C+red+or+green+%28European+type%2C+such+as+Thompson+seedless%29%2C+raw
http://www.cronometer.com,mailto:support@cronometer.com
http://www.cronometer.com,https://cronometer.com/terms/
